,age,location,family_size,studytime,attendance,english,math,science,social_science,art_culture,total_score,average_score,stu_group
7935,16,1,7,8,71,83,93,86,80,92,434,86.8,2
7936,17,0,7,3,54,61,53,47,62,55,278,55.6,0
7937,16,0,4,1,55,70,61,61,57,76,325,65.0,0
7938,16,1,5,4,58,74,77,76,77,72,376,75.2,1
7939,16,2,2,2,72,61,57,68,56,61,303,60.6,0
7940,16,1,7,6,72,88,92,88,90,94,452,90.4,2
7941,18,2,3,5,59,78,80,74,75,76,383,76.6,1
7942,17,2,3,2,74,53,48,49,42,69,261,52.2,0
7943,15,1,7,1,54,60,50,49,68,50,277,55.4,0
7944,18,1,3,6,74,80,71,73,80,73,377,75.4,1
7945,17,1,4,3,53,59,69,69,86,76,359,71.8,0
7946,16,2,5,2,77,57,34,62,43,61,257,51.4,0
7947,17,1,2,2,62,68,67,66,86,58,345,69.0,0
7948,16,1,6,8,81,100,85,95,85,98,463,92.6,2
7949,17,0,3,7,68,85,100,100,87,80,452,90.4,2
7950,18,1,4,8,82,94,100,100,80,98,472,94.4,2
7951,15,2,3,6,90,81,86,98,95,89,449,89.8,2
7952,16,0,3,6,82,81,80,71,78,80,390,78.0,1
7953,15,0,4,8,71,99,92,95,93,99,478,95.6,2
7954,17,1,3,2,62,60,63,56,53,69,301,60.2,0
7955,17,1,7,5,88,68,77,81,73,74,373,74.6,1
7956,17,2,5,1,70,48,66,59,52,71,296,59.2,0
7957,18,0,6,6,100,88,84,91,85,95,443,88.6,2
7958,16,0,6,5,57,70,67,69,76,79,361,72.2,1
7959,17,2,6,5,83,72,70,75,68,69,354,70.8,1
7960,16,1,6,6,59,76,72,72,79,78,377,75.4,1
7961,17,1,6,1,58,67,48,53,71,64,303,60.6,0
7962,17,2,3,1,59,64,41,67,64,45,281,56.2,0
7963,17,0,3,7,93,91,90,100,95,99,475,95.0,2
7964,17,0,5,5,59,70,72,79,82,72,375,75.0,1
7965,18,0,3,8,89,88,100,83,99,86,456,91.2,2
7966,17,1,4,6,66,79,75,75,77,92,398,79.6,1
7967,17,1,5,8,79,98,81,95,82,86,442,88.4,2
7968,16,0,6,4,76,82,78,75,76,72,383,76.6,1
7969,16,2,6,4,58,73,72,76,73,77,371,74.2,1
7970,17,0,7,6,75,79,80,71,81,77,388,77.6,1
7971,16,0,3,7,83,94,91,81,91,93,450,90.0,2
7972,17,2,6,2,91,54,65,64,61,45,289,57.8,0
7973,17,1,2,3,59,43,41,47,50,51,232,46.4,0
7974,16,1,6,5,74,71,73,82,75,92,393,78.6,1
7975,17,2,7,4,65,81,82,80,86,75,404,80.8,1
7976,18,2,2,3,62,48,49,59,63,52,271,54.2,0
7977,16,1,3,4,54,80,82,76,82,79,399,79.8,1
7978,17,1,2,8,83,81,80,86,82,94,423,84.6,2
7979,15,2,5,8,100,96,86,82,91,83,438,87.6,2
7980,17,2,3,6,75,82,72,77,76,86,393,78.6,1
7981,17,1,2,4,51,72,67,76,74,74,363,72.6,1
7982,17,0,3,1,53,69,56,48,50,72,295,59.0,0
7983,17,2,5,6,57,72,75,69,74,79,369,73.8,1
7984,15,2,2,3,91,67,34,60,71,61,293,58.6,0
7985,18,0,5,3,65,62,34,50,71,72,289,57.8,0
7986,15,1,5,8,87,92,95,91,94,99,471,94.2,2
7987,17,2,6,4,55,79,77,75,75,79,385,77.0,1
7988,17,2,7,5,69,75,80,69,73,80,377,75.4,1
7989,17,0,2,3,86,68,65,50,55,52,290,58.0,0
7990,16,2,5,4,82,68,72,70,81,69,360,72.0,1
7991,17,0,2,7,97,81,94,99,100,99,473,94.6,2
7992,16,0,5,3,54,50,44,41,51,61,247,49.4,0
7993,17,0,7,8,84,80,95,82,86,89,432,86.4,2
7994,17,1,4,6,81,98,92,94,81,84,449,89.8,2
7995,16,1,7,2,53,57,44,47,51,47,246,49.2,0
7996,17,1,6,2,67,53,48,49,57,53,260,52.0,0
7997,17,2,4,2,50,42,63,42,47,62,256,51.2,0
7998,16,0,2,7,93,81,80,99,91,92,443,88.6,2
7999,16,1,6,6,89,80,82,94,86,85,427,85.4,2
8000,18,2,2,6,91,76,75,80,76,79,386,77.2,1
8001,17,1,4,7,84,99,91,88,89,96,463,92.6,2
8002,15,2,3,5,58,75,68,73,79,86,381,76.2,1
8003,17,1,6,6,58,73,80,69,80,77,379,75.8,1
8004,17,1,3,4,73,73,80,72,81,69,375,75.0,1
8005,17,2,6,6,86,78,72,78,69,92,389,77.8,1
8006,17,0,7,6,86,84,98,82,92,81,437,87.4,2
8007,16,2,4,3,72,57,60,58,53,45,273,54.6,0
8008,17,0,5,6,91,86,93,96,98,97,470,94.0,2
8009,17,2,3,5,80,76,78,74,68,72,368,73.6,1
8010,16,0,5,1,86,60,60,69,53,67,309,61.8,0
8011,16,2,5,3,57,62,44,57,58,76,297,59.4,0
8012,17,0,4,6,80,90,81,88,97,97,453,90.6,2
8013,15,0,4,8,83,100,89,98,87,92,466,93.2,2
8014,18,2,4,6,89,87,99,93,84,95,458,91.6,2
8015,17,1,6,2,66,50,70,67,53,69,309,61.8,0
8016,16,1,3,1,71,58,51,61,57,61,288,57.6,0
8017,16,2,6,4,61,82,74,78,75,92,401,80.2,1
8018,17,2,4,4,75,74,77,75,74,81,381,76.2,1
8019,16,0,5,4,67,78,69,72,69,81,369,73.8,1
8020,18,2,6,6,90,90,84,90,96,84,444,88.8,2
8021,17,1,4,2,57,56,41,58,52,61,268,53.6,0
8022,17,2,6,8,99,92,89,80,87,87,435,87.0,2
8023,17,2,3,6,87,91,93,90,83,85,442,88.4,2
8024,17,2,7,5,69,78,77,73,78,81,387,77.4,1
8025,18,1,7,8,82,86,82,83,86,90,427,85.4,2
8026,17,2,3,6,94,86,80,91,95,80,432,86.4,2
8027,16,0,4,7,72,85,83,100,99,100,467,93.4,2
8028,17,2,5,3,86,41,61,48,69,54,273,54.6,0
8029,17,2,4,1,86,66,62,44,51,69,292,58.4,0
8030,17,0,5,5,92,74,68,79,69,75,365,73.0,1
8031,15,0,3,1,69,57,50,69,59,65,300,60.0,0
8032,16,1,3,3,69,50,70,50,59,49,278,55.6,0
8033,16,1,5,3,70,50,59,59,69,69,306,61.2,0
8034,17,0,6,6,92,69,78,75,82,76,380,76.0,1
8035,16,1,7,1,71,60,47,50,63,49,269,53.8,0
8036,17,0,2,5,61,77,78,71,69,72,367,73.4,1
8037,16,0,7,5,56,68,82,80,69,78,377,75.4,1
8038,16,2,3,6,93,86,92,88,83,80,429,85.8,2
8039,17,0,2,7,88,96,91,91,92,95,465,93.0,2
8040,17,2,7,1,54,53,57,44,58,58,270,54.0,0
8041,16,1,2,6,62,76,82,69,69,80,376,75.2,1
8042,17,1,5,6,87,100,93,89,92,93,467,93.4,2
8043,17,0,3,2,63,54,65,40,63,61,283,56.6,0
8044,17,1,5,4,62,81,70,69,82,86,388,77.6,1
8045,16,1,3,6,71,84,81,100,100,95,460,92.0,2
8046,16,1,3,6,82,89,89,90,80,91,439,87.8,2
8047,17,2,4,6,87,86,83,84,100,96,449,89.8,2
8048,18,1,4,1,61,55,68,57,42,49,271,54.2,0
8049,17,2,4,6,95,68,70,69,69,76,352,70.4,1
8050,16,1,2,4,87,73,68,78,81,86,386,77.2,1
8051,17,2,2,1,86,47,61,60,49,61,278,55.6,0
8052,16,0,5,4,61,76,78,78,79,69,380,76.0,1
8053,17,1,5,1,56,62,67,44,57,67,297,59.4,0
8054,16,2,5,5,75,76,70,78,73,81,378,75.6,1
8055,16,2,4,8,86,86,83,87,100,100,456,91.2,2
8056,15,0,7,6,71,89,96,84,100,84,453,90.6,2
8057,16,0,2,1,56,67,70,61,67,53,318,63.6,0
8058,17,0,4,8,96,80,93,86,99,87,445,89.0,2
8059,17,1,2,2,62,66,45,57,61,54,283,56.6,0
8060,17,1,5,4,59,79,71,82,73,77,382,76.4,1
8061,16,0,3,7,96,93,97,82,86,92,450,90.0,2
8062,16,0,4,8,82,82,98,88,86,83,437,87.4,2
8063,16,0,7,4,64,68,71,74,82,72,367,73.4,1
8064,16,2,2,8,67,86,92,91,98,80,447,89.4,2
8065,17,1,2,7,83,93,91,92,91,92,459,91.8,2
8066,17,0,3,7,92,86,99,84,95,86,450,90.0,2
8067,17,1,5,1,71,64,61,64,42,61,292,58.4,0
8068,17,0,4,8,92,81,94,86,82,100,443,88.6,2
8069,18,1,6,8,91,84,80,81,97,83,425,85.0,2
8070,17,2,7,6,57,81,77,75,80,75,388,77.6,1
8071,16,1,5,6,72,100,83,97,89,90,459,91.8,2
8072,18,2,4,1,86,58,37,52,41,67,255,51.0,0
8073,17,1,7,4,59,73,82,80,74,71,380,76.0,1
8074,16,0,5,6,81,82,82,83,100,88,435,87.0,2
8075,17,0,7,2,61,51,51,57,45,69,273,54.6,0
8076,15,0,3,5,91,72,68,73,72,73,358,71.6,1
8077,17,2,4,7,93,99,92,94,91,83,459,91.8,2
8078,15,0,5,3,72,45,45,42,52,66,250,50.0,0
8079,17,1,5,6,86,91,94,92,80,98,455,91.0,2
8080,18,1,6,4,87,75,70,81,69,81,376,75.2,1
8081,18,0,5,2,69,64,47,43,57,51,262,52.4,0
8082,17,2,4,6,83,90,99,83,98,85,455,91.0,2
8083,17,1,3,1,59,65,64,63,59,53,304,60.8,0
8084,16,1,2,6,85,91,94,100,96,92,473,94.6,2
8085,17,2,3,5,57,75,71,79,79,73,377,75.4,1
8086,15,1,3,3,66,60,47,68,66,55,296,59.2,0
8087,17,2,4,2,55,66,48,53,63,58,288,57.6,0
8088,17,2,5,1,72,45,43,44,47,62,241,48.2,0
8089,18,2,2,5,64,74,67,80,74,75,370,74.0,1
8090,17,2,2,6,98,95,83,88,89,100,455,91.0,2
8091,17,0,4,7,73,99,82,93,87,86,447,89.4,2
8092,17,2,3,3,52,59,48,52,69,61,289,57.8,0
8093,17,1,4,1,57,48,59,57,71,54,289,57.8,0
8094,16,1,7,3,67,43,47,56,52,76,274,54.8,0
8095,16,0,5,5,68,70,70,72,72,92,376,75.2,1
8096,16,1,2,6,89,82,81,87,96,98,444,88.8,2
8097,17,1,4,6,63,71,82,76,71,86,386,77.2,1
8098,17,0,5,4,91,74,73,72,72,74,365,73.0,1
8099,18,0,2,8,91,99,93,97,82,85,456,91.2,2
8100,17,0,7,8,83,82,89,87,91,92,441,88.2,2
8101,18,0,6,2,58,61,49,58,68,61,297,59.4,0
8102,17,2,6,1,93,58,44,52,61,57,272,54.4,0
8103,16,0,2,6,88,77,77,72,79,81,386,77.2,1
8104,18,0,4,7,85,95,82,97,91,94,459,91.8,2
8105,15,1,2,4,69,69,82,75,72,75,373,74.6,1
8106,16,1,6,7,89,84,98,80,90,87,439,87.8,2
8107,17,0,2,7,82,96,89,81,98,83,447,89.4,2
8108,17,0,6,1,77,59,53,49,58,53,272,54.4,0
8109,16,2,3,7,88,86,91,83,82,85,427,85.4,2
8110,18,0,2,8,99,81,97,89,83,86,436,87.2,2
8111,17,1,7,6,61,80,69,71,72,72,364,72.8,1
8112,17,0,2,7,81,82,89,98,90,100,459,91.8,2
8113,15,1,4,6,69,81,72,80,72,78,383,76.6,1
8114,15,0,3,2,70,60,65,44,59,61,289,57.8,0
8115,16,0,2,6,91,79,77,70,69,75,370,74.0,1
8116,16,0,3,3,67,45,49,64,86,76,320,64.0,0
8117,17,0,7,6,63,80,67,69,82,74,372,74.4,1
8118,17,0,5,1,62,43,48,50,69,72,282,56.4,0
8119,17,0,3,5,79,68,78,81,69,86,382,76.4,1
8120,17,1,7,3,66,59,70,52,42,50,273,54.6,0
8121,16,0,6,3,50,59,62,58,51,54,284,56.8,0
8122,17,0,3,7,83,89,99,96,88,86,458,91.6,2
8123,16,0,4,5,91,68,75,79,76,79,377,75.4,1
8124,18,0,4,8,75,100,80,85,82,84,431,86.2,2
8125,16,1,2,3,56,61,54,54,55,50,274,54.8,0
8126,16,1,3,3,71,51,63,50,48,67,279,55.8,0
8127,16,2,5,3,84,60,69,65,69,55,318,63.6,0
8128,18,0,2,6,82,95,83,95,93,80,446,89.2,2
8129,17,1,2,6,64,77,70,75,71,75,368,73.6,1
8130,16,1,7,2,70,66,48,59,59,66,298,59.6,0
8131,17,1,3,8,87,85,92,97,84,98,456,91.2,2
8132,17,2,7,7,84,82,95,81,86,85,429,85.8,2
8133,17,0,7,4,68,68,74,74,71,74,361,72.2,1
8134,16,2,3,6,52,74,67,79,75,81,376,75.2,1
8135,17,2,7,6,92,82,82,82,73,92,411,82.2,1
8136,16,1,6,3,54,50,65,59,64,58,296,59.2,0
8137,15,2,4,8,68,89,81,90,95,94,449,89.8,2
8138,17,2,5,5,68,75,74,80,74,74,377,75.4,1
8139,18,2,6,4,82,68,72,81,72,73,366,73.2,1
8140,17,2,6,6,69,70,77,69,78,80,374,74.8,1
8141,18,0,4,6,63,71,77,69,73,92,382,76.4,1
8142,16,2,5,6,77,68,72,68,74,69,351,70.2,1
8143,17,0,7,6,77,76,68,69,77,79,369,73.8,1
8144,17,0,5,6,68,80,96,81,91,96,444,88.8,2
8145,17,1,7,4,62,81,69,79,78,72,379,75.8,1
8146,15,0,6,5,89,80,78,69,82,81,390,78.0,1
8147,16,0,3,1,55,68,56,66,51,57,298,59.6,0
8148,18,1,4,1,71,59,41,41,64,58,263,52.6,0
8149,16,1,4,6,82,85,84,87,83,89,428,85.6,2
8150,16,1,6,1,71,51,44,55,54,44,248,49.6,0
8151,15,2,3,4,92,69,74,80,74,72,369,73.8,1
8152,17,2,5,8,87,86,86,84,88,98,442,88.4,2
8153,17,1,7,6,88,86,93,91,85,81,436,87.2,2
8154,16,2,5,1,56,58,61,49,68,63,299,59.8,0
8155,16,2,2,5,94,73,75,72,82,80,382,76.4,1
8156,16,1,3,6,60,73,73,80,69,80,375,75.0,1
8157,18,0,7,1,72,54,59,48,71,58,290,58.0,0
8158,16,2,7,1,73,47,62,54,86,62,311,62.2,0
8159,15,2,3,6,73,98,83,92,90,90,453,90.6,2
8160,15,0,7,6,65,76,74,71,68,75,364,72.8,1
8161,18,0,2,8,89,99,97,86,81,91,454,90.8,2
8162,16,0,4,1,71,45,61,43,54,69,272,54.4,0
8163,15,0,7,1,73,53,41,59,59,61,273,54.6,0
8164,17,2,7,4,61,71,74,77,78,71,371,74.2,1
8165,18,0,7,6,74,88,94,97,93,99,471,94.2,2
8166,17,1,6,2,83,59,61,44,50,66,280,56.0,0
8167,17,1,5,2,62,48,56,61,44,49,258,51.6,0
8168,15,1,2,3,70,68,41,64,54,55,282,56.4,0
8169,17,1,2,8,67,80,84,86,89,85,424,84.8,2
8170,17,2,3,5,63,68,73,72,72,73,358,71.6,1
8171,15,0,6,6,77,89,94,86,82,87,438,87.6,2
8172,17,2,3,3,50,62,59,48,86,72,327,65.4,0
8173,16,1,4,7,74,96,83,89,84,95,447,89.4,2
8174,16,2,4,2,56,42,59,70,59,53,283,56.6,0
8175,17,1,2,4,84,75,71,77,69,76,368,73.6,1
8176,16,1,4,2,69,55,62,61,45,69,292,58.4,0
8177,17,0,6,3,70,44,44,47,47,67,249,49.8,0
8178,17,2,3,2,56,51,63,57,59,66,296,59.2,0
8179,16,1,6,2,59,70,51,62,53,52,288,57.6,0
8180,17,0,6,5,63,73,75,70,80,69,367,73.4,1
8181,16,0,2,2,51,60,50,52,69,52,283,56.6,0
8182,15,1,4,3,65,70,48,48,59,66,291,58.2,0
8183,15,0,6,8,68,86,81,88,91,88,434,86.8,2
8184,17,2,2,2,86,68,65,50,71,67,321,64.2,0
8185,16,2,2,7,86,95,98,91,98,98,480,96.0,2
8186,18,2,3,5,74,75,75,80,72,80,382,76.4,1
8187,15,1,4,3,55,62,68,54,44,62,290,58.0,0
8188,17,1,4,1,58,68,65,41,66,52,292,58.4,0
8189,18,0,4,5,65,78,73,79,68,81,379,75.8,1
8190,16,1,5,6,87,71,81,81,69,80,382,76.4,1
8191,17,0,6,8,83,85,93,87,100,81,446,89.2,2
8192,16,1,6,6,62,71,72,71,80,71,365,73.0,1
8193,17,2,3,1,68,53,60,60,51,50,274,54.8,0
8194,16,2,2,6,99,96,100,88,94,92,470,94.0,2
8195,17,1,4,4,58,80,73,76,77,77,383,76.6,1
8196,18,2,4,8,76,88,93,94,87,80,442,88.4,2
8197,15,1,7,3,66,51,57,69,58,69,304,60.8,0
8198,18,0,3,6,63,74,72,71,71,81,369,73.8,1
8199,17,1,2,5,74,80,75,69,69,75,368,73.6,1
8200,16,1,5,5,52,72,82,74,76,71,375,75.0,1
8201,16,0,7,7,85,93,95,92,89,92,461,92.2,2
8202,16,2,6,6,84,74,70,77,78,76,375,75.0,1
8203,17,2,4,6,66,83,95,99,94,95,466,93.2,2
8204,17,0,7,3,72,45,68,66,51,69,299,59.8,0
8205,17,1,4,8,95,83,95,86,84,88,436,87.2,2
8206,17,0,6,5,57,78,69,77,69,79,372,74.4,1
8207,17,1,2,3,53,47,61,60,41,45,254,50.8,0
8208,17,0,7,7,68,100,85,89,93,95,462,92.4,2
8209,16,0,4,4,69,81,81,69,80,77,388,77.6,1
8210,17,0,3,4,85,69,77,82,72,72,372,74.4,1
8211,17,2,3,4,91,82,77,78,72,72,381,76.2,1
8212,17,0,6,7,95,83,91,86,89,98,447,89.4,2
8213,16,0,3,7,82,100,83,82,87,91,443,88.6,2
8214,17,1,4,7,85,96,96,95,90,94,471,94.2,2
8215,18,0,2,6,72,87,95,89,87,87,445,89.0,2
8216,16,1,6,8,82,97,83,82,99,86,447,89.4,2
8217,18,2,3,6,88,89,92,88,82,84,435,87.0,2
8218,17,0,4,7,90,88,100,91,99,91,469,93.8,2
8219,16,2,5,4,77,79,77,78,74,69,377,75.4,1
8220,17,0,5,4,74,72,70,80,71,78,371,74.2,1
8221,17,0,7,8,91,97,92,93,94,85,461,92.2,2
8222,17,2,7,7,92,88,96,93,90,100,467,93.4,2
8223,18,1,3,4,81,80,73,77,86,72,388,77.6,1
8224,17,2,5,4,52,76,71,69,79,71,366,73.2,1
8225,17,1,6,4,93,71,77,70,80,76,374,74.8,1
8226,16,2,4,6,86,93,89,87,98,88,455,91.0,2
8227,15,1,5,4,51,79,78,73,78,77,385,77.0,1
8228,16,1,5,1,56,44,49,65,48,53,259,51.8,0
8229,18,1,7,6,67,89,86,86,92,89,442,88.4,2
8230,16,1,5,2,71,55,70,61,53,54,293,58.6,0
8231,17,0,6,6,53,72,78,72,77,69,368,73.6,1
8232,17,0,7,3,54,68,52,51,52,61,284,56.8,0
8233,16,2,3,6,67,68,72,77,72,77,366,73.2,1
8234,17,0,2,7,88,92,84,81,95,87,439,87.8,2
8235,17,2,4,6,61,77,71,82,82,74,386,77.2,1
8236,17,1,5,5,56,77,68,74,68,81,368,73.6,1
8237,15,1,2,4,74,71,82,74,72,78,377,75.4,1
8238,16,2,5,6,95,70,73,80,71,74,368,73.6,1
8239,17,0,5,5,67,74,78,72,80,69,373,74.6,1
8240,17,2,2,6,61,72,74,80,81,69,376,75.2,1
8241,16,0,4,8,93,90,97,99,90,88,464,92.8,2
8242,16,0,6,4,68,70,67,73,79,92,381,76.2,1
8243,17,1,5,7,95,82,100,87,84,100,453,90.6,2
8244,17,0,2,1,85,69,60,59,57,62,307,61.4,0
8245,16,2,6,8,69,84,96,81,98,88,447,89.4,2
8246,17,1,4,1,71,51,68,62,50,67,298,59.6,0
8247,17,2,7,8,96,83,100,84,89,92,448,89.6,2
8248,16,2,5,2,64,62,48,59,67,61,297,59.4,0
8249,15,2,2,8,74,99,85,80,81,90,435,87.0,2
8250,18,2,2,4,88,80,78,69,73,80,380,76.0,1
8251,17,0,5,1,51,64,53,61,48,49,275,55.0,0
8252,17,2,5,5,64,76,81,72,74,80,383,76.6,1
8253,15,1,4,4,83,71,80,81,78,69,379,75.8,1
8254,15,0,2,7,69,87,90,88,91,85,441,88.2,2
8255,16,0,7,6,94,82,99,90,84,84,439,87.8,2
8256,17,2,6,8,90,86,98,91,96,88,459,91.8,2
8257,16,0,6,1,85,63,70,57,56,44,290,58.0,0
8258,15,2,5,6,80,82,73,71,73,92,391,78.2,1
8259,17,2,4,2,67,64,61,42,63,69,299,59.8,0
8260,18,1,7,6,78,83,93,87,97,92,452,90.4,2
8261,18,2,4,1,75,52,59,54,62,61,288,57.6,0
8262,16,1,2,6,72,99,92,88,82,80,441,88.2,2
8263,15,0,3,3,76,65,57,60,44,61,287,57.4,0
8264,17,0,5,8,78,80,84,90,91,93,438,87.6,2
8265,17,2,2,2,86,59,61,42,44,49,255,51.0,0
8266,16,2,7,8,82,94,93,99,80,98,464,92.8,2
8267,15,0,2,4,63,76,67,80,81,86,390,78.0,1
8268,17,2,6,8,94,97,80,84,97,85,443,88.6,2
8269,17,0,2,2,70,59,70,59,47,55,290,58.0,0
8270,15,2,3,3,60,40,48,48,44,66,246,49.2,0
8271,16,0,4,4,50,74,69,76,74,77,370,74.0,1
8272,15,0,4,2,56,56,57,45,57,63,278,55.6,0
8273,16,0,2,1,69,52,48,58,45,52,255,51.0,0
8274,17,0,7,7,65,90,98,88,84,84,444,88.8,2
8275,17,1,5,6,86,80,89,93,83,99,444,88.8,2
8276,16,1,7,7,100,95,80,82,81,100,438,87.6,2
8277,17,1,2,6,85,94,96,84,91,96,461,92.2,2
8278,17,1,2,6,93,77,69,72,81,75,374,74.8,1
8279,17,2,4,2,71,51,59,49,56,50,265,53.0,0
8280,16,1,5,8,77,88,92,80,89,90,439,87.8,2
8281,17,2,2,5,68,77,78,77,74,73,379,75.8,1
8282,18,2,2,6,59,70,80,80,69,80,379,75.8,1
8283,17,2,4,2,87,57,41,54,53,76,281,56.2,0
8284,16,2,3,6,58,75,71,75,73,75,369,73.8,1
8285,15,2,5,2,57,50,45,41,63,54,253,50.6,0
8286,16,0,6,6,87,84,100,85,95,85,449,89.8,2
8287,17,2,6,5,81,69,67,70,68,72,346,69.2,1
8288,16,1,3,7,89,82,95,94,91,92,454,90.8,2
8289,17,1,2,6,75,86,95,85,97,93,456,91.2,2
8290,18,0,6,6,71,93,85,82,92,91,443,88.6,2
8291,15,2,6,6,64,82,70,70,80,72,374,74.8,1
8292,17,1,7,2,60,55,62,42,49,67,275,55.0,0
8293,15,1,5,6,96,93,86,94,90,100,463,92.6,2
8294,16,1,5,6,66,99,89,88,95,93,464,92.8,2
8295,17,0,3,3,66,55,68,50,59,86,318,63.6,0
8296,16,1,3,5,91,82,78,75,75,77,387,77.4,1
8297,17,0,5,3,69,63,48,49,58,66,284,56.8,0
8298,16,1,6,8,65,81,89,81,92,93,436,87.2,2
8299,17,2,2,5,80,79,81,72,77,79,388,77.6,1
8300,18,2,4,1,53,49,66,52,59,61,287,57.4,0
8301,17,0,5,4,93,82,75,73,74,92,396,79.2,1
8302,17,2,3,6,62,73,74,70,73,71,361,72.2,1
8303,16,1,6,6,59,82,72,78,76,73,381,76.2,1
8304,17,0,7,4,64,81,70,81,73,73,378,75.6,1
8305,16,0,2,4,63,70,74,75,86,86,391,78.2,1
8306,17,0,4,8,95,81,86,83,87,100,437,87.4,2
8307,15,0,4,5,83,69,72,81,74,80,376,75.2,1
8308,18,1,2,2,82,54,54,48,44,64,264,52.8,0
8309,16,2,2,8,87,90,92,99,85,97,463,92.6,2
8310,15,0,2,6,61,73,69,74,81,75,372,74.4,1
8311,16,2,6,6,81,93,81,89,82,92,437,87.4,2
8312,17,0,3,6,78,72,69,72,71,71,355,71.0,1
8313,18,1,3,7,88,93,96,91,83,95,458,91.6,2
8314,17,2,4,8,66,97,92,95,95,81,460,92.0,2
8315,16,1,3,5,58,76,75,76,80,72,379,75.8,1
8316,18,0,7,7,80,86,94,90,89,84,443,88.6,2
8317,17,2,7,6,83,81,75,71,72,78,377,75.4,1
8318,16,1,2,6,70,85,98,96,91,100,470,94.0,2
8319,17,1,4,2,71,57,52,61,69,58,297,59.4,0
8320,17,2,2,6,76,97,86,86,94,94,457,91.4,2
8321,16,2,5,8,80,85,84,86,97,84,436,87.2,2
8322,17,1,6,3,66,61,68,51,86,69,335,67.0,0
8323,17,2,4,4,92,70,70,68,82,76,366,73.2,1
8324,15,0,3,4,68,74,77,77,80,81,389,77.8,1
8325,18,2,6,6,64,79,77,68,71,79,374,74.8,1
8326,16,2,2,4,85,74,73,75,78,80,380,76.0,1
8327,18,1,5,1,56,45,45,44,41,69,244,48.8,0
8328,16,0,6,6,78,98,92,82,82,81,435,87.0,2
8329,17,2,4,6,82,85,83,92,98,100,458,91.6,2
8330,18,0,3,3,66,64,57,61,50,55,287,57.4,0
8331,16,1,3,6,92,82,81,73,78,80,394,78.8,1
8332,17,0,5,6,63,71,82,71,81,74,379,75.8,1
8333,16,1,3,7,81,94,90,82,85,88,439,87.8,2
8334,18,0,5,2,58,52,65,62,62,76,317,63.4,0
8335,17,1,7,4,62,78,75,69,71,72,365,73.0,1
8336,17,2,3,5,61,69,75,81,77,86,388,77.6,1
8337,17,2,7,6,79,92,82,88,84,96,442,88.4,2
8338,16,2,6,3,85,65,59,54,61,67,306,61.2,0
8339,15,1,2,5,63,70,70,77,79,74,370,74.0,1
8340,16,1,2,6,58,76,69,79,71,77,372,74.4,1
8341,16,0,5,7,71,90,91,85,88,95,449,89.8,2
8342,15,1,6,4,59,71,71,73,86,76,377,75.4,1
8343,16,0,3,2,70,57,34,63,44,61,259,51.8,0
8344,17,0,4,2,69,61,56,66,43,58,284,56.8,0
8345,15,0,5,3,69,70,64,67,63,69,333,66.6,0
8346,18,1,4,2,71,42,44,64,63,44,257,51.4,0
8347,16,1,5,6,59,79,70,71,72,73,365,73.0,1
8348,18,2,2,6,100,98,98,94,97,93,480,96.0,2
8349,15,0,6,3,57,44,47,41,64,52,248,49.6,0
8350,16,0,6,3,66,62,68,41,49,61,281,56.2,0
8351,17,2,7,5,57,78,82,74,73,86,393,78.6,1
8352,17,1,3,2,71,60,67,44,43,54,268,53.6,0
8353,15,0,5,2,71,59,70,65,66,76,336,67.2,0
8354,16,0,4,5,65,71,77,82,86,92,408,81.6,1
8355,18,1,7,2,82,48,63,66,66,61,304,60.8,0
8356,16,2,6,8,81,97,93,94,85,80,449,89.8,2
8357,16,2,5,7,79,80,84,90,80,81,415,83.0,2
8358,16,2,2,2,64,55,60,48,52,58,273,54.6,0
8359,15,1,2,6,60,71,70,80,79,80,380,76.0,1
8360,18,1,7,5,93,79,69,71,78,92,389,77.8,1
8361,16,1,3,6,89,73,74,77,69,74,367,73.4,1
8362,18,1,4,7,70,91,91,96,87,93,458,91.6,2
8363,17,2,2,8,71,82,100,94,98,88,462,92.4,2
8364,15,1,7,1,58,69,64,53,53,53,292,58.4,0
8365,16,0,4,6,84,86,93,95,98,98,470,94.0,2
8366,18,2,7,3,84,55,45,40,42,69,251,50.2,0
8367,18,1,4,4,51,79,78,77,82,79,395,79.0,1
8368,17,1,3,6,52,76,72,80,68,78,374,74.8,1
8369,17,0,4,5,64,77,71,82,80,78,388,77.6,1
8370,16,2,6,4,64,75,73,82,79,71,380,76.0,1
8371,15,1,6,6,72,78,73,76,74,69,370,74.0,1
8372,16,2,6,5,91,75,70,68,68,69,350,70.0,1
8373,16,1,7,6,90,85,84,85,89,83,426,85.2,2
8374,17,2,3,6,73,95,93,88,80,87,443,88.6,2
8375,16,1,3,6,50,82,70,79,74,79,384,76.8,1
8376,16,0,3,4,58,70,69,68,78,73,358,71.6,1
8377,17,0,6,3,69,58,59,42,48,51,258,51.6,0
8378,16,2,7,4,68,82,69,68,72,80,371,74.2,1
8379,17,2,7,6,51,76,80,70,73,74,373,74.6,1
8380,15,2,2,4,79,81,70,76,77,72,376,75.2,1
8381,17,1,7,6,83,83,93,95,84,90,445,89.0,2
8382,17,2,3,6,63,69,70,79,81,79,378,75.6,1
8383,16,0,5,1,68,47,68,69,49,52,285,57.0,0
8384,17,1,7,6,66,74,68,72,74,71,359,71.8,1
